Frame,Module,Start_Time,End_Time,Duration_s,CPU_Usage_%,Memory_Usage_MB,Memory_Delta_MB,CPU_Time_User_s,CPU_Time_System_s,Estimated_Energy_Wh
41,vehicle_analysis_postprocessing,16:48:33.001478,16:48:33.001970,0.000491,2035.08,3028.78,0.00,0.010000,0.000000,0.00000190
41,mqtt_communication,16:48:33.002237,16:48:33.002509,0.000272,0.00,3028.78,0.00,0.000000,0.000000,0.00000007
42,lane_detection,16:48:33.035855,16:48:33.098146,0.062291,610.04,3031.78,0.00,0.350000,0.030000,0.00008292
42,car_overlay_reconstruction,16:48:33.098527,16:48:33.100882,0.002354,849.57,3031.78,0.00,0.020000,0.000000,0.00000414
42,object_detection_yolo,16:48:33.101133,16:48:33.136013,0.034879,573.40,3031.78,0.00,0.190000,0.010000,0.00004416
42,vehicle_analysis_postprocessing,16:48:33.136394,16:48:33.136922,0.000528,0.00,3031.78,0.00,0.000000,0.000000,0.00000013
42,mqtt_communication,16:48:33.137164,16:48:33.137475,0.000311,0.00,3031.78,0.00,0.000000,0.000000,0.00000008
43,lane_detection,16:48:33.181720,16:48:33.274376,0.092656,604.39,3034.66,0.00,0.530000,0.030000,0.00012244
43,car_overlay_reconstruction,16:48:33.274905,16:48:33.278034,0.003128,639.33,3034.66,0.00,0.020000,0.000000,0.00000433
43,object_detection_yolo,16:48:33.278460,16:48:33.314352,0.035892,585.08,3034.66,0.00,0.200000,0.010000,0.00004620
43,vehicle_analysis_postprocessing,16:48:33.314733,16:48:33.315227,0.000494,2025.26,3034.66,0.00,0.010000,0.000000,0.00000190
43,mqtt_communication,16:48:33.315493,16:48:33.315869,0.000375,0.00,3034.66,0.00,0.000000,0.000000,0.00000009
44,lane_detection,16:48:33.345004,16:48:33.427718,0.082714,604.49,3037.66,0.00,0.470000,0.030000,0.00010934
44,car_overlay_reconstruction,16:48:33.428234,16:48:33.431360,0.003125,319.96,3037.66,0.00,0.010000,0.000000,0.00000255
44,object_detection_yolo,16:48:33.431683,16:48:33.467710,0.036028,610.64,3037.66,0.00,0.210000,0.010000,0.00004802
44,vehicle_analysis_postprocessing,16:48:33.468105,16:48:33.468649,0.000544,0.00,3037.66,0.00,0.000000,0.000000,0.00000013
44,mqtt_communication,16:48:33.468901,16:48:33.469225,0.000324,0.00,3037.66,0.00,0.000000,0.000000,0.00000008
45,lane_detection,16:48:33.501485,16:48:33.568859,0.067375,608.54,3041.16,0.00,0.390000,0.020000,0.00008956
45,car_overlay_reconstruction,16:48:33.569264,16:48:33.571953,0.002689,371.90,3041.16,0.00,0.010000,0.000000,0.00000244
45,object_detection_yolo,16:48:33.572253,16:48:33.608500,0.036247,606.95,3041.16,0.00,0.210000,0.010000,0.00004808
45,vehicle_analysis_postprocessing,16:48:33.608886,16:48:33.609422,0.000536,1866.62,3041.16,0.00,0.010000,0.000000,0.00000191
45,mqtt_communication,16:48:33.609689,16:48:33.609999,0.000311,0.00,3041.16,0.00,0.000000,0.000000,0.00000008
46,lane_detection,16:48:33.645438,16:48:33.725831,0.080394,597.06,3047.28,0.00,0.450000,0.030000,0.00010527
46,car_overlay_reconstruction,16:48:33.726362,16:48:33.729719,0.003358,595.61,3047.28,0.00,0.020000,0.000000,0.00000439
46,object_detection_yolo,16:48:33.730118,16:48:33.766484,0.036366,577.46,3047.28,0.00,0.200000,0.010000,0.00004635
46,vehicle_analysis_postprocessing,16:48:33.766866,16:48:33.767407,0.000541,1848.53,3047.28,0.00,0.010000,0.000000,0.00000191
46,mqtt_communication,16:48:33.767681,16:48:33.767980,0.000299,0.00,3047.28,0.00,0.000000,0.000000,0.00000007
47,lane_detection,16:48:33.801096,16:48:33.871883,0.070787,593.33,3050.16,0.00,0.400000,0.020000,0.00009224
47,car_overlay_reconstruction,16:48:33.872299,16:48:33.875030,0.002731,732.25,3050.16,0.00,0.020000,0.000000,0.00000423
47,object_detection_yolo,16:48:33.875351,16:48:33.911015,0.035665,616.86,3050.16,0.00,0.210000,0.010000,0.00004796
47,vehicle_analysis_postprocessing,16:48:33.911390,16:48:33.911915,0.000525,0.00,3050.16,0.00,0.000000,0.000000,0.00000013
47,mqtt_communication,16:48:33.912178,16:48:33.912476,0.000297,0.00,3050.16,0.00,0.000000,0.000000,0.00000007
48,lane_detection,16:48:33.944195,16:48:34.016662,0.072468,607.17,3053.16,0.00,0.410000,0.030000,0.00009623
48,car_overlay_reconstruction,16:48:34.017102,16:48:34.019921,0.002819,354.76,3053.16,0.00,0.010000,0.000000,0.00000248
48,object_detection_yolo,16:48:34.020241,16:48:34.056463,0.036222,607.36,3053.16,0.00,0.210000,0.010000,0.00004811
48,vehicle_analysis_postprocessing,16:48:34.056940,16:48:34.057542,0.000602,0.00,3053.16,0.00,0.000000,0.000000,0.00000015
48,mqtt_communication,16:48:34.057823,16:48:34.058204,0.000381,0.00,3053.16,0.00,0.000000,0.000000,0.00000009
49,lane_detection,16:48:34.090060,16:48:34.175706,0.085646,618.83,3056.03,0.00,0.490000,0.040000,0.00011552
49,car_overlay_reconstruction,16:48:34.176122,16:48:34.179127,0.003006,332.72,3056.03,0.00,0.010000,0.000000,0.00000253
49,object_detection_yolo,16:48:34.179476,16:48:34.216547,0.037071,593.45,3056.03,0.00,0.210000,0.010000,0.00004833
49,vehicle_analysis_postprocessing,16:48:34.217075,16:48:34.217863,0.000789,0.00,3056.03,0.00,0.000000,0.000000,0.00000020
49,mqtt_communication,16:48:34.218239,16:48:34.218657,0.000417,0.00,3056.03,0.00,0.000000,0.000000,0.00000010
50,lane_detection,16:48:34.249851,16:48:34.322526,0.072675,591.67,3059.03,0.00,0.400000,0.030000,0.00009454
50,car_overlay_reconstruction,16:48:34.322944,16:48:34.325761,0.002817,355.03,3059.03,0.00,0.010000,0.000000,0.00000248
50,object_detection_yolo,16:48:34.326076,16:48:34.361709,0.035633,617.40,3059.03,0.00,0.210000,0.010000,0.00004798
50,vehicle_analysis_postprocessing,16:48:34.362099,16:48:34.362614,0.000515,0.00,3059.03,0.00,0.000000,0.000000,0.00000013
50,mqtt_communication,16:48:34.362865,16:48:34.363181,0.000315,0.00,3059.03,0.00,0.000000,0.000000,0.00000008
51,lane_detection,16:48:34.397087,16:48:34.490247,0.093160,601.12,3062.03,0.00,0.530000,0.030000,0.00012277
51,car_overlay_reconstruction,16:48:34.490751,16:48:34.493999,0.003248,923.65,3062.03,0.00,0.020000,0.010000,0.00000614
51,object_detection_yolo,16:48:34.494356,16:48:34.531262,0.036906,596.11,3062.03,0.00,0.210000,0.010000,0.00004831
51,vehicle_analysis_postprocessing,16:48:34.531632,16:48:34.532113,0.000481,0.00,3062.03,0.00,0.000000,0.000000,0.00000012
51,mqtt_communication,16:48:34.532377,16:48:34.532658,0.000281,3554.49,3062.03,0.00,0.010000,0.000000,0.00000185
52,lane_detection,16:48:34.559722,16:48:34.622835,0.063113,602.09,3062.03,0.00,0.360000,0.020000,0.00008328
52,car_overlay_reconstruction,16:48:34.623192,16:48:34.625530,0.002337,855.63,3062.03,0.00,0.020000,0.000000,0.00000414
52,object_detection_yolo,16:48:34.625796,16:48:34.660727,0.034932,572.55,3062.03,0.00,0.190000,0.010000,0.00004426
52,vehicle_analysis_postprocessing,16:48:34.661051,16:48:34.661577,0.000525,0.00,3062.03,0.00,0.000000,0.000000,0.00000013
52,mqtt_communication,16:48:34.661833,16:48:34.662156,0.000323,0.00,3062.03,0.00,0.000000,0.000000,0.00000008
53,lane_detection,16:48:34.683020,16:48:34.745712,0.062692,606.14,3062.03,0.00,0.360000,0.020000,0.00008318
53,car_overlay_reconstruction,16:48:34.746086,16:48:34.748387,0.002301,434.64,3062.03,0.00,0.010000,0.000000,0.00000235
53,object_detection_yolo,16:48:34.748647,16:48:34.783592,0.034945,600.94,3062.03,0.00,0.210000,0.000000,0.00004604
53,vehicle_analysis_postprocessing,16:48:34.783942,16:48:34.784434,0.000491,2035.08,3062.03,0.00,0.000000,0.010000,0.00000190
53,mqtt_communication,16:48:34.784667,16:48:34.784950,0.000284,0.00,3062.03,0.00,0.000000,0.000000,0.00000007
54,lane_detection,16:48:34.807287,16:48:34.868563,0.061276,603.83,3062.03,0.00,0.360000,0.010000,0.00008105
54,car_overlay_reconstruction,16:48:34.868941,16:48:34.871264,0.002323,430.49,3062.03,0.00,0.010000,0.000000,0.00000236
54,object_detection_yolo,16:48:34.871536,16:48:34.906290,0.034754,604.25,3062.03,0.00,0.190000,0.020000,0.00004599
54,vehicle_analysis_postprocessing,16:48:34.906634,16:48:34.907102,0.000468,2136.68,3062.03,0.00,0.010000,0.000000,0.00000189
54,mqtt_communication,16:48:34.907326,16:48:34.907606,0.000279,0.00,3062.03,0.00,0.000000,0.000000,0.00000007
55,lane_detection,16:48:34.929208,16:48:35.011256,0.082048,609.40,3063.53,0.00,0.470000,0.030000,0.00010934
55,car_overlay_reconstruction,16:48:35.011708,16:48:35.014485,0.002776,360.18,3063.53,0.00,0.010000,0.000000,0.00000247
55,object_detection_yolo,16:48:35.014797,16:48:35.050678,0.035882,557.39,3063.53,0.00,0.200000,0.000000,0.00004450
55,vehicle_analysis_postprocessing,16:48:35.050987,16:48:35.051495,0.000508,1969.16,3063.53,0.00,0.010000,0.000000,0.00000190
55,mqtt_communication,16:48:35.051747,16:48:35.052055,0.000308,0.00,3063.53,0.00,0.000000,0.000000,0.00000008
56,lane_detection,16:48:35.082559,16:48:35.144307,0.061748,615.40,3063.53,0.00,0.360000,0.020000,0.00008295
56,car_overlay_reconstruction,16:48:35.144695,16:48:35.147079,0.002385,419.35,3063.53,0.00,0.010000,0.000000,0.00000237
56,object_detection_yolo,16:48:35.147333,16:48:35.182317,0.034983,600.28,3063.53,0.00,0.200000,0.010000,0.00004606
56,vehicle_analysis_postprocessing,16:48:35.182648,16:48:35.183167,0.000519,1928.42,3063.53,0.00,0.010000,0.000000,0.00000191
56,mqtt_communication,16:48:35.183424,16:48:35.183727,0.000303,0.00,3063.53,0.00,0.000000,0.000000,0.00000008
57,lane_detection,16:48:35.211411,16:48:35.276274,0.064863,616.69,3063.53,0.00,0.380000,0.020000,0.00008728
57,car_overlay_reconstruction,16:48:35.276666,16:48:35.279302,0.002636,758.60,3063.53,0.00,0.020000,0.000000,0.00000421
57,object_detection_yolo,16:48:35.279586,16:48:35.314170,0.034584,607.21,3063.53,0.00,0.200000,0.010000,0.00004596
57,vehicle_analysis_postprocessing,16:48:35.314683,16:48:35.314856,0.000173,0.00,3063.53,0.00,0.000000,0.000000,0.00000004
57,mqtt_communication,16:48:35.315180,16:48:35.315565,0.000385,2600.31,3063.53,0.00,0.010000,0.000000,0.00000187
58,lane_detection,16:48:35.347538,16:48:35.418944,0.071406,616.19,3063.53,0.00,0.410000,0.030000,0.00009602
58,car_overlay_reconstruction,16:48:35.419307,16:48:35.421539,0.002232,448.11,3063.53,0.00,0.010000,0.000000,0.00000233
58,object_detection_yolo,16:48:35.421787,16:48:35.456749,0.034962,572.05,3063.53,0.00,0.190000,0.010000,0.00004427
58,vehicle_analysis_postprocessing,16:48:35.457130,16:48:35.457680,0.000550,1818.08,3063.53,0.00,0.010000,0.000000,0.00000191
58,mqtt_communication,16:48:35.457950,16:48:35.458290,0.000340,0.00,3063.53,0.00,0.000000,0.000000,0.00000008
59,lane_detection,16:48:35.486528,16:48:35.551226,0.064698,602.80,3063.53,0.00,0.370000,0.020000,0.00008546
59,car_overlay_reconstruction,16:48:35.551630,16:48:35.554045,0.002416,827.93,3063.53,0.00,0.010000,0.010000,0.00000416
59,object_detection_yolo,16:48:35.554318,16:48:35.589381,0.035064,598.91,3063.53,0.00,0.200000,0.010000,0.00004608
59,vehicle_analysis_postprocessing,16:48:35.589748,16:48:35.590254,0.000505,0.00,3063.53,0.00,0.000000,0.000000,0.00000013
59,mqtt_communication,16:48:35.590499,16:48:35.590794,0.000295,3387.97,3063.53,0.00,0.010000,0.000000,0.00000185
60,lane_detection,16:48:35.610397,16:48:35.676331,0.065933,606.67,3063.53,0.00,0.370000,0.030000,0.00008755
60,car_overlay_reconstruction,16:48:35.676721,16:48:35.679819,0.003098,645.48,3063.53,0.00,0.020000,0.000000,0.00000433
60,object_detection_yolo,16:48:35.680152,16:48:35.715179,0.035027,599.53,3063.53,0.00,0.200000,0.010000,0.00004607
60,vehicle_analysis_postprocessing,16:48:35.715533,16:48:35.716022,0.000488,2049.00,3063.53,0.00,0.010000,0.000000,0.00000190
60,mqtt_communication,16:48:35.716274,16:48:35.716568,0.000293,0.00,3063.53,0.00,0.000000,0.000000,0.00000007
61,lane_detection,16:48:35.747625,16:48:35.811898,0.064273,653.46,3063.53,0.00,0.400000,0.020000,0.00009069
61,car_overlay_reconstruction,16:48:35.812297,16:48:35.814736,0.002439,820.00,3063.53,0.00,0.020000,0.000000,0.00000416
61,object_detection_yolo,16:48:35.815001,16:48:35.850101,0.035100,826.21,3063.53,0.00,0.260000,0.030000,0.00006031
61,vehicle_analysis_postprocessing,16:48:35.850448,16:48:35.850913,0.000465,2148.72,3063.53,0.00,0.010000,0.000000,0.00000189
61,mqtt_communication,16:48:35.851159,16:48:35.851438,0.000279,0.00,3063.53,0.00,0.000000,0.000000,0.00000007
62,lane_detection,16:48:35.872968,16:48:35.954653,0.081686,807.98,3063.53,0.00,0.630000,0.030000,0.00013770
62,car_overlay_reconstruction,16:48:35.954989,16:48:35.957139,0.002149,465.26,3063.53,0.00,0.010000,0.000000,0.00000231
62,object_detection_yolo,16:48:35.957376,16:48:35.992219,0.034843,832.31,3063.53,0.00,0.270000,0.020000,0.00006024
62,vehicle_analysis_postprocessing,16:48:35.992587,16:48:35.993071,0.000484,0.00,3063.53,0.00,0.000000,0.000000,0.00000012
62,mqtt_communication,16:48:35.993304,16:48:35.993582,0.000278,0.00,3063.53,0.00,0.000000,0.000000,0.00000007
63,lane_detection,16:48:36.012386,16:48:36.091615,0.079228,795.17,3063.53,0.00,0.610000,0.020000,0.00013175
63,car_overlay_reconstruction,16:48:36.092055,16:48:36.094661,0.002606,767.55,3063.53,0.00,0.020000,0.000000,0.00000421
63,object_detection_yolo,16:48:36.094946,16:48:36.129004,0.034058,822.14,3063.53,0.00,0.260000,0.020000,0.00005827
63,vehicle_analysis_postprocessing,16:48:36.129352,16:48:36.129464,0.000113,8867.45,3063.53,0.00,0.010000,0.000000,0.00000181
63,mqtt_communication,16:48:36.129655,16:48:36.129913,0.000257,0.00,3063.53,0.00,0.000000,0.000000,0.00000006
64,lane_detection,16:48:36.153614,16:48:36.237365,0.083751,788.05,3063.53,0.00,0.630000,0.030000,0.00013821
64,car_overlay_reconstruction,16:48:36.237813,16:48:36.240667,0.002854,700.74,3063.53,0.00,0.020000,0.000000,0.00000427
64,object_detection_yolo,16:48:36.240989,16:48:36.275399,0.034411,813.70,3063.53,0.00,0.260000,0.020000,0.00005836
64,vehicle_analysis_postprocessing,16:48:36.275789,16:48:36.275962,0.000173,5777.28,3063.53,0.00,0.010000,0.000000,0.00000182
64,mqtt_communication,16:48:36.276227,16:48:36.276566,0.000340,0.00,3063.53,0.00,0.000000,0.000000,0.00000008
65,lane_detection,16:48:36.297900,16:48:36.379623,0.081723,795.37,3063.53,0.00,0.630000,0.020000,0.00013593
65,car_overlay_reconstruction,16:48:36.380072,16:48:36.382801,0.002729,732.82,3063.53,0.00,0.020000,0.000000,0.00000424
65,object_detection_yolo,16:48:36.383111,16:48:36.417787,0.034676,778.65,3063.53,0.00,0.260000,0.010000,0.00005665
65,vehicle_analysis_postprocessing,16:48:36.418133,16:48:36.418247,0.000114,0.00,3063.53,0.00,0.000000,0.000000,0.00000003
65,mqtt_communication,16:48:36.418439,16:48:36.418693,0.000254,0.00,3063.53,0.00,0.000000,0.000000,0.00000006
66,lane_detection,16:48:36.446857,16:48:36.524650,0.077793,784.13,3063.53,0.00,0.580000,0.030000,0.00012784
66,car_overlay_reconstruction,16:48:36.524995,16:48:36.527135,0.002141,1401.37,3063.53,0.00,0.020000,0.010000,0.00000587
66,object_detection_yolo,16:48:36.527371,16:48:36.560940,0.033569,774.53,3063.53,0.00,0.260000,0.000000,0.00005459
66,vehicle_analysis_postprocessing,16:48:36.561279,16:48:36.561391,0.000113,8867.45,3063.53,0.00,0.010000,0.000000,0.00000181
66,mqtt_communication,16:48:36.561582,16:48:36.561838,0.000256,0.00,3063.53,0.00,0.000000,0.000000,0.00000006
67,lane_detection,16:48:36.590138,16:48:36.670117,0.079979,812.71,3063.53,0.00,0.610000,0.040000,0.00013550
67,car_overlay_reconstruction,16:48:36.670568,16:48:36.673377,0.002809,712.11,3063.53,0.00,0.020000,0.000000,0.00000426
67,object_detection_yolo,16:48:36.673694,16:48:36.708535,0.034841,803.65,3063.53,0.00,0.270000,0.010000,0.00005846
67,vehicle_analysis_postprocessing,16:48:36.708933,16:48:36.709109,0.000176,0.00,3063.53,0.00,0.000000,0.000000,0.00000004
67,mqtt_communication,16:48:36.709380,16:48:36.709738,0.000358,2794.34,3063.53,0.00,0.010000,0.000000,0.00000187
68,lane_detection,16:48:36.737776,16:48:36.817454,0.079678,803.23,3063.53,0.00,0.620000,0.020000,0.00013364
68,car_overlay_reconstruction,16:48:36.817858,16:48:36.820532,0.002674,1121.87,3063.53,0.00,0.020000,0.010000,0.00000600
68,object_detection_yolo,16:48:36.820810,16:48:36.854757,0.033947,795.36,3063.53,0.00,0.260000,0.010000,0.00005646
68,vehicle_analysis_postprocessing,16:48:36.855121,16:48:36.855243,0.000121,0.00,3063.53,0.00,0.000000,0.000000,0.00000003
68,mqtt_communication,16:48:36.855449,16:48:36.855721,0.000272,0.00,3063.53,0.00,0.000000,0.000000,0.00000007
69,lane_detection,16:48:36.883541,16:48:36.965261,0.081720,795.40,3063.53,0.00,0.620000,0.030000,0.00013593
69,car_overlay_reconstruction,16:48:36.965674,16:48:36.968391,0.002717,736.04,3063.53,0.00,0.020000,0.000000,0.00000423
69,object_detection_yolo,16:48:36.968679,16:48:37.002893,0.034214,789.16,3063.53,0.00,0.260000,0.010000,0.00005653
69,vehicle_analysis_postprocessing,16:48:37.003262,16:48:37.003419,0.000157,0.00,3063.53,0.00,0.000000,0.000000,0.00000004
69,mqtt_communication,16:48:37.003646,16:48:37.003954,0.000307,0.00,3063.53,0.00,0.000000,0.000000,0.00000008
70,lane_detection,16:48:37.031922,16:48:37.117932,0.086010,790.61,3063.53,0.00,0.650000,0.030000,0.00014233
70,car_overlay_reconstruction,16:48:37.118349,16:48:37.120991,0.002642,1135.33,3063.53,0.00,0.020000,0.010000,0.00000599
70,object_detection_yolo,16:48:37.121290,16:48:37.155526,0.034236,788.64,3063.53,0.00,0.260000,0.010000,0.00005654
70,vehicle_analysis_postprocessing,16:48:37.155893,16:48:37.156020,0.000127,0.00,3063.53,0.00,0.000000,0.000000,0.00000003
70,mqtt_communication,16:48:37.156245,16:48:37.156524,0.000279,3584.88,3063.53,0.00,0.010000,0.000000,0.00000185
71,lane_detection,16:48:37.184640,16:48:37.266998,0.082357,801.39,3063.53,0.00,0.630000,0.030000,0.00013787
71,car_overlay_reconstruction,16:48:37.267411,16:48:37.269793,0.002382,839.70,3063.53,0.00,0.020000,0.000000,0.00000415
71,object_detection_yolo,16:48:37.270066,16:48:37.303919,0.033852,797.58,3063.53,0.00,0.260000,0.010000,0.00005644
71,vehicle_analysis_postprocessing,16:48:37.304311,16:48:37.304471,0.000161,0.00,3063.53,0.00,0.000000,0.000000,0.00000004
71,mqtt_communication,16:48:37.304691,16:48:37.304963,0.000273,0.00,3063.53,0.00,0.000000,0.000000,0.00000007
72,lane_detection,16:48:37.333611,16:48:37.418519,0.084908,800.87,3063.53,0.00,0.660000,0.020000,0.00014206
72,car_overlay_reconstruction,16:48:37.418936,16:48:37.421796,0.002860,699.40,3063.53,0.00,0.020000,0.000000,0.00000427
72,object_detection_yolo,16:48:37.422132,16:48:37.457862,0.035730,783.65,3063.53,0.00,0.270000,0.010000,0.00005869
72,vehicle_analysis_postprocessing,16:48:37.458220,16:48:37.458723,0.000503,1987.82,3063.53,0.00,0.010000,0.000000,0.00000190
72,mqtt_communication,16:48:37.458969,16:48:37.459274,0.000305,0.00,3063.53,0.00,0.000000,0.000000,0.00000008
73,lane_detection,16:48:37.487091,16:48:37.572029,0.084938,800.59,3063.53,0.00,0.640000,0.040000,0.00014206
73,car_overlay_reconstruction,16:48:37.572472,16:48:37.575523,0.003051,983.19,3063.53,0.00,0.030000,0.000000,0.00000609
73,object_detection_yolo,16:48:37.575840,16:48:37.610558,0.034719,777.68,3063.53,0.00,0.260000,0.010000,0.00005666
73,vehicle_analysis_postprocessing,16:48:37.610933,16:48:37.611065,0.000132,0.00,3063.53,0.00,0.000000,0.000000,0.00000003
73,mqtt_communication,16:48:37.611364,16:48:37.611651,0.000287,0.00,3063.53,0.00,0.000000,0.000000,0.00000007
74,lane_detection,16:48:37.639801,16:48:37.729444,0.089643,814.34,3063.53,0.00,0.690000,0.040000,0.00015213
74,car_overlay_reconstruction,16:48:37.729864,16:48:37.732663,0.002799,714.53,3063.53,0.00,0.020000,0.000000,0.00000425
74,object_detection_yolo,16:48:37.732963,16:48:37.767214,0.034250,788.31,3063.53,0.00,0.260000,0.010000,0.00005654
74,vehicle_analysis_postprocessing,16:48:37.767608,16:48:37.767777,0.000169,0.00,3063.53,0.00,0.000000,0.000000,0.00000004
74,mqtt_communication,16:48:37.768029,16:48:37.768379,0.000351,0.00,3063.53,0.00,0.000000,0.000000,0.00000009
75,lane_detection,16:48:37.796633,16:48:37.884910,0.088278,815.61,3063.91,0.00,0.670000,0.050000,0.00015001
75,car_overlay_reconstruction,16:48:37.885388,16:48:37.888337,0.002948,678.36,3063.91,0.00,0.020000,0.000000,0.00000429
75,object_detection_yolo,16:48:37.888682,16:48:37.923275,0.034593,809.40,3063.91,0.00,0.260000,0.020000,0.00005840
75,vehicle_analysis_postprocessing,16:48:37.923648,16:48:37.923816,0.000168,0.00,3063.91,0.00,0.000000,0.000000,0.00000004
75,mqtt_communication,16:48:37.924074,16:48:37.924414,0.000340,0.00,3063.91,0.00,0.000000,0.000000,0.00000008
76,lane_detection,16:48:37.951520,16:48:38.039706,0.088186,805.12,3063.91,0.00,0.660000,0.050000,0.00014821
76,car_overlay_reconstruction,16:48:38.040177,16:48:38.043186,0.003009,664.76,3063.91,0.00,0.020000,0.000000,0.00000431
76,object_detection_yolo,16:48:38.043519,16:48:38.080581,0.037062,782.47,3063.91,0.00,0.270000,0.020000,0.00006080
76,vehicle_analysis_postprocessing,16:48:38.081045,16:48:38.081794,0.000749,0.00,3063.91,0.00,0.000000,0.000000,0.00000019
76,mqtt_communication,16:48:38.082137,16:48:38.082493,0.000356,0.00,3063.91,0.00,0.000000,0.000000,0.00000009
77,lane_detection,16:48:38.103396,16:48:38.176565,0.073169,806.35,3063.91,0.00,0.560000,0.030000,0.00012313
77,car_overlay_reconstruction,16:48:38.176944,16:48:38.179261,0.002317,863.29,3063.91,0.00,0.020000,0.000000,0.00000413
77,object_detection_yolo,16:48:38.179518,16:48:38.214782,0.035264,794.00,3063.91,0.00,0.270000,0.010000,0.00005857
77,vehicle_analysis_postprocessing,16:48:38.215151,16:48:38.215676,0.000525,0.00,3063.91,0.00,0.000000,0.000000,0.00000013
